name,recclass,mass,fall,year,id,latitude,longitude,country_code
Yamato 82172,H6,3.2,Found,1982,29366,-71.5,35.66667,AQ
Yamato 86395,H4,3.2,Found,1986,29901,-71.5,35.66667,AQ
Yamato 86408,H4,3.2,Found,1986,29914,-71.5,35.66667,AQ
Yamato 86702,CM2,3.2,Found,1986,30208,-71.5,35.66667,AQ
Yamato 790688,LL,3.19,Found,1979,26037,-71.5,35.66667,AQ
Yamato 791575,L6,3.19,Found,1979,26924,-71.5,35.66667,AQ
Yamato 792615,H4/5,3.19,Found,1979,27964,-71.5,35.66667,AQ
Yamato 86038,L6,3.18,Found,1986,29544,-71.5,35.66667,AQ
Yamato 86211,H4,3.18,Found,1986,29717,-71.5,35.66667,AQ
Yamato 86222,H4,3.18,Found,1986,29728,-71.5,35.66667,AQ
Yamato 790094,H4,3.17,Found,1979,25443,-71.5,35.66667,AQ
Yamato 790698,LL,3.17,Found,1979,26047,-71.5,35.66667,AQ
Yamato 791153,H4,3.17,Found,1979,26502,-71.5,35.66667,AQ
Yamato 791759,L4,3.17,Found,1979,27108,-71.5,35.66667,AQ
Yamato 82170,L6,3.17,Found,1982,29364,-71.5,35.66667,AQ
Yamato 792801,LL6,3.16,Found,1979,28150,-71.5,35.66667,AQ
Yamato 793476,H6,3.15,Found,1979,28825,-71.5,35.66667,AQ
Yamato 74578,H6,3.14,Found,1974,24956,0,35.66667,KE
Yamato 74516,H6,3.13,Found,1974,24894,0,35.66667,KE
Yamato 791433,CO3,3.13,Found,1979,26782,-71.5,35.66667,AQ
Yamato 793189,L6,3.13,Found,1979,28538,-71.5,35.66667,AQ
Yamato 74299,H5,3.12,Found,1974,24677,-71.5,35.66667,AQ
Yamato 74337,H5,3.12,Found,1974,24715,-71.5,35.66667,AQ
Yamato 790439,H4,3.12,Found,1979,25788,-71.5,35.66667,AQ
Yamato 792628,H4/5,3.12,Found,1979,27977,-71.5,35.66667,AQ
Yamato 793395,L6,3.12,Found,1979,28744,-71.5,35.66667,AQ
Yamato 81022,CO3,3.12,Found,1981,29083,-71.5,35.66667,AQ
Yamato 86396,H4,3.12,Found,1986,29902,-71.5,35.66667,AQ
Yamato 86597,H4,3.12,Found,1986,30103,-71.5,35.66667,AQ
Yamato 791498,CR2,3.11,Found,1979,26847,-71.5,35.66667,AQ
Yamato 81065,H4,3.11,Found,1981,29126,-71.5,35.66667,AQ
Yamato 82154,L6,3.11,Found,1982,29348,-71.5,35.66667,AQ
Yamato 86481,H4,3.11,Found,1986,29987,-71.5,35.66667,AQ
Yamato 794075,H5,3.1,Found,1979,29029,-71.5,35.66667,AQ
Yamato 790291,H4,3.09,Found,1979,25640,-71.5,35.66667,AQ
Yamato 790891,LL6,3.09,Found,1979,26240,-71.5,35.66667,AQ
Yamato 793183,H4,3.09,Found,1979,28532,-71.5,35.66667,AQ
Yamato 86397,H4,3.09,Found,1986,29903,-71.5,35.66667,AQ
Yamato 86736,CM2,3.09,Found,1986,30242,-71.5,35.66667,AQ
Yamato 74134,H4,3.08,Found,1974,24512,-71.5,35.66667,AQ
Yamato 790480,H5,3.08,Found,1979,25829,-71.5,35.66667,AQ
Yamato 791392,H5,3.08,Found,1979,26741,-71.5,35.66667,AQ
Yamato 793433,E3,3.08,Found,1979,28782,-71.5,35.66667,AQ
Yamato 82160,H4,3.08,Found,1982,29354,-71.5,35.66667,AQ
Yamato 86185,H4,3.08,Found,1986,29691,-71.5,35.66667,AQ
Yamato 86709,L6,3.08,Found,1986,30215,-71.5,35.66667,AQ
Yamato 74383,H5,3.07,Found,1974,24761,0,35.66667,KE
Yamato 790868,LL6,3.07,Found,1979,26217,-71.5,35.66667,AQ
Yamato 791307,H4/5,3.07,Found,1979,26656,-71.5,35.66667,AQ
Yamato 792592,H4/5,3.07,Found,1979,27941,-71.5,35.66667,AQ
Yamato 86733,LL6,3.07,Found,1986,30239,-71.5,35.66667,AQ
Yamato 74309,H5,3.06,Found,1974,24687,-71.5,35.66667,AQ
Yamato 75057,L6,3.06,Found,1975,25098,-71.5,35.66667,AQ
Yamato 791301,H4/5,3.06,Found,1979,26650,-71.5,35.66667,AQ
Yamato 793491,H4,3.06,Found,1979,28840,-71.5,35.66667,AQ
Yamato 8335,H4,3.06,Found,1983,29440,-71.5,35.66667,AQ
Yamato 790711,LL,3.05,Found,1979,26060,-71.5,35.66667,AQ
Yamato 790877,LL6,3.05,Found,1979,26226,-71.5,35.66667,AQ
Yamato 791651,L4,3.05,Found,1979,27000,-71.5,35.66667,AQ
Yamato 794033,L5,3.05,Found,1979,28987,-71.5,35.66667,AQ
Yamato 86137,H4,3.05,Found,1986,29643,-71.5,35.66667,AQ
Yamato 790088,H4,3.04,Found,1979,25437,-71.5,35.66667,AQ
Yamato 790873,LL6,3.04,Found,1979,26222,-71.5,35.66667,AQ
Yamato 791125,LL5/6,3.04,Found,1979,26474,-71.5,35.66667,AQ
Yamato 791280,H4/5,3.04,Found,1979,26629,-71.5,35.66667,AQ
Yamato 792602,H4/5,3.04,Found,1979,27951,-71.5,35.66667,AQ
Yamato 792617,H4/5,3.04,Found,1979,27966,-71.5,35.66667,AQ
Yamato 790447,Eucrite-pmict,3.03,Found,1979,25796,-71.5,35.66667,AQ
Yamato 791391,L6,3.03,Found,1979,26740,-71.5,35.66667,AQ
Yamato 74632,H6,3.02,Found,1974,25010,0,35.66667,KE
Yamato 790883,LL6,3.02,Found,1979,26232,-71.5,35.66667,AQ
Yamato 792616,H4/5,3.02,Found,1979,27965,-71.5,35.66667,AQ
Yamato 86407,H4,3.02,Found,1986,29913,-71.5,35.66667,AQ
Yamato 86474,H4,3.02,Found,1986,29980,-71.5,35.66667,AQ
Yamato 74308,H5,3.01,Found,1974,24686,-71.5,35.66667,AQ
Yamato 81009,H5,3.01,Found,1981,29070,-71.5,35.66667,AQ
Yamato 74183,L6,3,Found,1974,24561,-71.5,35.66667,AQ
Yamato 74384,H5,3,Found,1974,24762,0,35.66667,KE
Yamato 74563,H6,3,Found,1974,24941,0,35.66667,KE
Yamato 74601,H6,3,Found,1974,24979,0,35.66667,KE
Yamato 75283,H4,3,Found,1975,25324,-71.5,35.66667,AQ
Yamato 790715,LL,3,Found,1979,26064,-71.5,35.66667,AQ
Yamato 791330,H5,3,Found,1979,26679,-71.5,35.66667,AQ
Yamato 9202,Diogenite,3,Found,1992,30322,-71.5,35.66667,AQ
Yamato 74102,H5,2.99,Found,1974,24480,-71.5,35.66667,AQ
Yamato 75014,Diogenite,2.99,Found,1975,25055,-71.5,35.66667,AQ
Yamato 790293,H4,2.99,Found,1979,25642,-71.5,35.66667,AQ
Yamato 792348,H5,2.99,Found,1979,27697,-71.5,35.66667,AQ
Yamato 793206,H5,2.99,Found,1979,28555,-71.5,35.66667,AQ
Yamato 86522,H4,2.99,Found,1986,30028,-71.5,35.66667,AQ
Yamato 75082,L6,2.98,Found,1975,25123,-71.5,35.66667,AQ
Yamato 75161,L6,2.98,Found,1975,25202,-71.5,35.66667,AQ
Yamato 75229,L6,2.98,Found,1975,25270,-71.5,35.66667,AQ
Yamato 791780,H6,2.98,Found,1979,27129,-71.5,35.66667,AQ
Yamato 792614,H4/5,2.98,Found,1979,27963,-71.5,35.66667,AQ
Yamato 790665,LL,2.97,Found,1979,26014,-71.5,35.66667,AQ
Yamato 74380,H5,2.96,Found,1974,24758,0,35.66667,KE
Yamato 75002,H4,2.96,Found,1975,25043,-71.5,35.66667,AQ
Yamato 790297,H4,2.96,Found,1979,25646,-71.5,35.66667,AQ
Yamato 790498,H4,2.96,Found,1979,25847,-71.5,35.66667,AQ
Yamato 86127,H4,2.96,Found,1986,29633,-71.5,35.66667,AQ
Yamato 86224,H4,2.96,Found,1986,29730,-71.5,35.66667,AQ
Yamato 86406,H4,2.96,Found,1986,29912,-71.5,35.66667,AQ
Yamato 74606,Diogenite,2.95,Found,1974,24984,-71.5,35.66667,AQ
Yamato 791182,H5,2.95,Found,1979,26531,-71.5,35.66667,AQ
Yamato 791848,H5,2.95,Found,1979,27197,-71.5,35.66667,AQ
Yamato 792607,H4/5,2.95,Found,1979,27956,-71.5,35.66667,AQ
Yamato 792609,H4/5,2.95,Found,1979,27958,-71.5,35.66667,AQ
Yamato 793362,H4,2.95,Found,1979,28711,-71.5,35.66667,AQ
Yamato 86213,H4,2.95,Found,1986,29719,-71.5,35.66667,AQ
Yamato 74358,L6,2.94,Found,1974,24736,-71.5,35.66667,AQ
Yamato 790878,LL6,2.94,Found,1979,26227,-71.5,35.66667,AQ
Yamato 86462,H4,2.94,Found,1986,29968,-71.5,35.66667,AQ
Yamato 75101,L6,2.93,Found,1975,25142,-71.5,35.66667,AQ
Yamato 790301,H4,2.93,Found,1979,25650,-71.5,35.66667,AQ
Yamato 790694,LL,2.93,Found,1979,26043,-71.5,35.66667,AQ
Yamato 790896,LL6,2.93,Found,1979,26245,-71.5,35.66667,AQ
Yamato 792611,H4/5,2.93,Found,1979,27960,-71.5,35.66667,AQ
Yamato 790677,LL,2.92,Found,1979,26026,-71.5,35.66667,AQ
Yamato 790681,LL,2.92,Found,1979,26030,-71.5,35.66667,AQ
Yamato 790888,LL6,2.92,Found,1979,26237,-71.5,35.66667,AQ
Yamato 791547,H4,2.92,Found,1979,26896,-71.5,35.66667,AQ
Yamato 75221,L6,2.91,Found,1975,25262,-71.5,35.66667,AQ
Yamato 791699,H4,2.91,Found,1979,27048,-71.5,35.66667,AQ
Yamato 792734,L6,2.91,Found,1979,28083,-71.5,35.66667,AQ
Yamato 82030,H4,2.91,Found,1982,29224,-71.5,35.66667,AQ
Yamato 74033,L3,2.9,Found,1974,24411,-71.5,35.66667,AQ
Yamato 75060,L6,2.9,Found,1975,25101,-71.5,35.66667,AQ
Yamato 82141,L6,2.9,Found,1982,29335,-71.5,35.66667,AQ
Yamato 74327,H5,2.89,Found,1974,24705,-71.5,35.66667,AQ
Yamato 75062,L6,2.89,Found,1975,25103,-71.5,35.66667,AQ
Yamato 793262,H6,2.89,Found,1979,28611,-71.5,35.66667,AQ
Yamato 86415,H4,2.89,Found,1986,29921,-71.5,35.66667,AQ
Yamato 74520,H6,2.86,Found,1974,24898,0,35.66667,KE
Yamato 86132,H4,2.86,Found,1986,29638,-71.5,35.66667,AQ
Yamato 86767,C,2.86,Found,1986,30273,-71.5,35.66667,AQ
Yamato 74504,H6,2.85,Found,1974,24882,0,35.66667,KE
Yamato 790497,H4,2.85,Found,1979,25846,-71.5,35.66667,AQ
Yamato 790708,LL,2.85,Found,1979,26057,-71.5,35.66667,AQ
Yamato 791520,L4,2.85,Found,1979,26869,-71.5,35.66667,AQ
Yamato 791643,L4,2.85,Found,1979,26992,-71.5,35.66667,AQ
Yamato 793492,L6,2.85,Found,1979,28841,-71.5,35.66667,AQ
Yamato 8324,H4,2.85,Found,1983,29429,-71.5,35.66667,AQ
Yamato 791308,H4/5,2.84,Found,1979,26657,-71.5,35.66667,AQ
Yamato 86411,H4,2.84,Found,1986,29917,-71.5,35.66667,AQ
Yamato 74649,L6,2.83,Found,1974,25027,-71.5,35.66667,AQ
Yamato 792603,H4/5,2.83,Found,1979,27952,-71.5,35.66667,AQ
Yamato 792627,H4/5,2.83,Found,1979,27976,-71.5,35.66667,AQ
Yamato 8319,H4,2.83,Found,1983,29424,-71.5,35.66667,AQ
Yamato 86239,H4,2.83,Found,1986,29745,-71.5,35.66667,AQ
Yamato 74273,H5,2.82,Found,1974,24651,-71.5,35.66667,AQ
Yamato 790120,H7,2.82,Found,1979,25469,-71.5,35.66667,AQ
Yamato 790330,H4,2.82,Found,1979,25679,-71.5,35.66667,AQ
Yamato 791521,L4,2.82,Found,1979,26870,-71.5,35.66667,AQ
Yamato 792347,L6,2.82,Found,1979,27696,-71.5,35.66667,AQ
Yamato 86209,H4,2.82,Found,1986,29715,-71.5,35.66667,AQ
Yamato 74329,H5,2.81,Found,1974,24707,-71.5,35.66667,AQ
Yamato 791305,H4/5,2.81,Found,1979,26654,-71.5,35.66667,AQ
Yamato 86737,CI1,2.81,Found,1986,30243,-71.5,35.66667,AQ
Yamato 75068,L6,2.8,Found,1975,25109,-71.5,35.66667,AQ
Yamato 790351,H6,2.8,Found,1979,25700,-71.5,35.66667,AQ
Yamato 792946,L6,2.8,Found,1979,28295,-71.5,35.66667,AQ
Yamato 793319,LL6,2.8,Found,1979,28668,-71.5,35.66667,AQ
Yamato 86441,H4,2.8,Found,1986,29947,-71.5,35.66667,AQ
Yamato 74196,H5,2.79,Found,1974,24574,-71.5,35.66667,AQ
Yamato 790709,LL,2.79,Found,1979,26058,-71.5,35.66667,AQ
Yamato 791713,L4,2.79,Found,1979,27062,-71.5,35.66667,AQ
Yamato 86128,H4,2.79,Found,1986,29634,-71.5,35.66667,AQ
Yamato 790714,LL,2.78,Found,1979,26063,-71.5,35.66667,AQ
Yamato 791357,L4,2.78,Found,1979,26706,-71.5,35.66667,AQ
Yamato 791792,H5,2.78,Found,1979,27141,-71.5,35.66667,AQ
Yamato 792587,H4/5,2.78,Found,1979,27936,-71.5,35.66667,AQ
Yamato 792610,H4/5,2.78,Found,1979,27959,-71.5,35.66667,AQ
Yamato 793441,H4,2.78,Found,1979,28790,-71.5,35.66667,AQ
Yamato 791291,H4/5,2.77,Found,1979,26640,-71.5,35.66667,AQ
Yamato 790243,H6,2.76,Found,1979,25592,-71.5,35.66667,AQ
Yamato 8433,H5,2.76,Found,1984,29480,-71.5,35.66667,AQ
Yamato 86147,H4,2.76,Found,1986,29653,-71.5,35.66667,AQ
Yamato 86593,H4,2.76,Found,1986,30099,-71.5,35.66667,AQ
Yamato 74215,H5,2.75,Found,1974,24593,-71.5,35.66667,AQ
Yamato 75066,L6,2.75,Found,1975,25107,-71.5,35.66667,AQ
Yamato 75156,L6,2.74,Found,1975,25197,-71.5,35.66667,AQ
Yamato 75224,L6,2.74,Found,1975,25265,-71.5,35.66667,AQ
Yamato 791290,H4/5,2.74,Found,1979,26639,-71.5,35.66667,AQ
Yamato 791358,H4,2.74,Found,1979,26707,-71.5,35.66667,AQ
Yamato 793458,H6,2.74,Found,1979,28807,-71.5,35.66667,AQ
Yamato 792648,H4/5,2.73,Found,1979,27997,-71.5,35.66667,AQ
Yamato 792649,H4/5,2.73,Found,1979,27998,-71.5,35.66667,AQ
Yamato 75094,L6,2.72,Found,1975,25135,-71.5,35.66667,AQ
Yamato 75220,L6,2.72,Found,1975,25261,-71.5,35.66667,AQ
Yamato 792619,H4/5,2.72,Found,1979,27968,-71.5,35.66667,AQ
Yamato 793304,H5,2.72,Found,1979,28653,-71.5,35.66667,AQ
Yamato 791183,H5,2.71,Found,1979,26532,-71.5,35.66667,AQ
Yamato 792710,H4,2.71,Found,1979,28059,-71.5,35.66667,AQ
Yamato 86427,H4,2.71,Found,1986,29933,-71.5,35.66667,AQ
Yamato 74637,H6,2.7,Found,1974,25015,0,35.66667,KE
Yamato 75095,LL5,2.7,Found,1975,25136,-71.5,35.66667,AQ
Yamato 792606,H4/5,2.7,Found,1979,27955,-71.5,35.66667,AQ
Yamato 792895,H5,2.7,Found,1979,28244,-71.5,35.66667,AQ
Yamato 794022,H6,2.7,Found,1979,28976,-71.5,35.66667,AQ
Yamato 86141,H4,2.7,Found,1986,29647,-71.5,35.66667,AQ
Yamato 86423,H4,2.7,Found,1986,29929,-71.5,35.66667,AQ
Yamato 74321,H5,2.69,Found,1974,24699,-71.5,35.66667,AQ
Yamato 791298,H4/5,2.69,Found,1979,26647,-71.5,35.66667,AQ
Yamato 791894,H5,2.69,Found,1979,27243,-71.5,35.66667,AQ
Yamato 792604,H4/5,2.69,Found,1979,27953,-71.5,35.66667,AQ
Yamato 792980,E3,2.69,Found,1979,28329,-71.5,35.66667,AQ
Yamato 790099,H4,2.68,Found,1979,25448,-71.5,35.66667,AQ
Yamato 791288,H4/5,2.68,Found,1979,26637,-71.5,35.66667,AQ
Yamato 791689,H5,2.68,Found,1979,27038,-71.5,35.66667,AQ
Yamato 792605,H4/5,2.68,Found,1979,27954,-71.5,35.66667,AQ
Yamato 792968,E3,2.68,Found,1979,28317,-71.5,35.66667,AQ
Yamato 82139,L6,2.68,Found,1982,29333,-71.5,35.66667,AQ
Yamato 791175,H5,2.67,Found,1979,26524,-71.5,35.66667,AQ
Yamato 791279,H4/5,2.67,Found,1979,26628,-71.5,35.66667,AQ
Yamato 86592,H4,2.67,Found,1986,30098,-71.5,35.66667,AQ
Yamato 791287,H4/5,2.66,Found,1979,26636,-71.5,35.66667,AQ
Yamato 792967,E3,2.65,Found,1979,28316,-71.5,35.66667,AQ
Yamato 86521,H4,2.65,Found,1986,30027,-71.5,35.66667,AQ
Yamato 790042,H4,2.64,Found,1979,25391,-71.5,35.66667,AQ
Yamato 790219,H5,2.64,Found,1979,25568,-71.5,35.66667,AQ
Yamato 790710,LL,2.64,Found,1979,26059,-71.5,35.66667,AQ
Yamato 791673,H4,2.64,Found,1979,27022,-71.5,35.66667,AQ
Yamato 86541,H4,2.64,Found,1986,30047,-71.5,35.66667,AQ
Yamato 75007,Diogenite,2.63,Found,1975,25048,-71.5,35.66667,AQ
Yamato 86453,H4,2.63,Found,1986,29959,-71.5,35.66667,AQ
Yamato 74260,H5,2.62,Found,1974,24638,-71.5,35.66667,AQ
Yamato 75149,L6,2.62,Found,1975,25190,-71.5,35.66667,AQ
Yamato 791278,H4/5,2.62,Found,1979,26627,-71.5,35.66667,AQ
Yamato 793555,H5,2.62,Found,1979,28904,-71.5,35.66667,AQ
Yamato 86144,H4,2.62,Found,1986,29650,-71.5,35.66667,AQ
Yamato 86572,H4,2.62,Found,1986,30078,-71.5,35.66667,AQ
Yamato 74258,H5,2.61,Found,1974,24636,-71.5,35.66667,AQ
Yamato 790683,LL,2.61,Found,1979,26032,-71.5,35.66667,AQ
Yamato 791133,LL5/6,2.61,Found,1979,26482,-71.5,35.66667,AQ
Yamato 792711,H4,2.61,Found,1979,28060,-71.5,35.66667,AQ
Yamato 81080,L4,2.61,Found,1981,29141,-71.5,35.66667,AQ
Yamato 74382,H5,2.6,Found,1974,24760,0,35.66667,KE
Yamato 75303,H5,2.6,Found,1975,25344,-71.5,35.66667,AQ
Yamato 791292,H4/5,2.6,Found,1979,26641,-71.5,35.66667,AQ
Yamato 792591,H4/5,2.6,Found,1979,27940,-71.5,35.66667,AQ
Yamato 792650,H4/5,2.6,Found,1979,27999,-71.5,35.66667,AQ
Yamato 8305,H5,2.6,Found,1983,29410,-71.5,35.66667,AQ
Yamato 86057,L6,2.6,Found,1986,29563,-71.5,35.66667,AQ
Yamato 790092,H4,2.59,Found,1979,25441,-71.5,35.66667,AQ
Yamato 792729,H4,2.59,Found,1979,28078,-71.5,35.66667,AQ
Yamato 86045,L6,2.59,Found,1986,29551,-71.5,35.66667,AQ
Yamato 86129,H4,2.59,Found,1986,29635,-71.5,35.66667,AQ
Yamato 86401,H4,2.59,Found,1986,29907,-71.5,35.66667,AQ
Yamato 790676,LL,2.58,Found,1979,26025,-71.5,35.66667,AQ
Yamato 790914,LL6,2.58,Found,1979,26263,-71.5,35.66667,AQ
Yamato 791309,H4/5,2.58,Found,1979,26658,-71.5,35.66667,AQ
Yamato 81125,H4,2.58,Found,1981,29186,-71.5,35.66667,AQ
Yamato 792624,H4/5,2.57,Found,1979,27973,-71.5,35.66667,AQ
Yamato 792969,E3,2.57,Found,1979,28318,-71.5,35.66667,AQ
Yamato 86138,H4,2.57,Found,1986,29644,-71.5,35.66667,AQ
Yamato 86428,H4,2.57,Found,1986,29934,-71.5,35.66667,AQ
Yamato 86495,H4,2.57,Found,1986,30001,-71.5,35.66667,AQ
Yamato 86723,LL6,2.57,Found,1986,30229,-71.5,35.66667,AQ
Yamato 86728,LL6,2.56,Found,1986,30234,-71.5,35.66667,AQ
Yamato 74284,H5,2.55,Found,1974,24662,-71.5,35.66667,AQ
Yamato 791789,L6,2.55,Found,1979,27138,-71.5,35.66667,AQ
Yamato 86419,H4,2.55,Found,1986,29925,-71.5,35.66667,AQ
Yamato 86491,H4,2.55,Found,1986,29997,-71.5,35.66667,AQ
Yamato 75048,L6,2.54,Found,1975,25089,-71.5,35.66667,AQ
Yamato 792930,LL3,2.53,Found,1979,28279,-71.5,35.66667,AQ
Yamato 74184,L6,2.52,Found,1974,24562,-71.5,35.66667,AQ
Yamato 790306,H4,2.52,Found,1979,25655,-71.5,35.66667,AQ
Yamato 791584,L6,2.52,Found,1979,26933,-71.5,35.66667,AQ
Yamato 86143,H4,2.52,Found,1986,29649,-71.5,35.66667,AQ
Yamato 86451,H4,2.52,Found,1986,29957,-71.5,35.66667,AQ
Yamato 86482,H4,2.52,Found,1986,29988,-71.5,35.66667,AQ
Yamato 790245,L6,2.51,Found,1979,25594,-71.5,35.66667,AQ
Yamato 790899,LL6,2.51,Found,1979,26248,-71.5,35.66667,AQ
Yamato 791306,H4/5,2.51,Found,1979,26655,-71.5,35.66667,AQ
Yamato 792971,E3,2.51,Found,1979,28320,-71.5,35.66667,AQ
Yamato 793197,H4,2.51,Found,1979,28546,-71.5,35.66667,AQ
Yamato 793463,H6,2.51,Found,1979,28812,-71.5,35.66667,AQ
Yamato 8403,CM2,2.51,Found,1984,29450,-71.5,35.66667,AQ
Yamato 74225,H5,2.5,Found,1974,24603,-71.5,35.66667,AQ
Yamato 792608,H4/5,2.5,Found,1979,27957,-71.5,35.66667,AQ
Yamato 75021,L4,2.49,Found,1975,25062,-71.5,35.66667,AQ
Yamato 790905,LL6,2.49,Found,1979,26254,-71.5,35.66667,AQ
Yamato 791303,H4/5,2.49,Found,1979,26652,-71.5,35.66667,AQ
Yamato 793320,LL6,2.49,Found,1979,28669,-71.5,35.66667,AQ
Yamato 86452,H4,2.49,Found,1986,29958,-71.5,35.66667,AQ
Yamato 86471,H4,2.49,Found,1986,29977,-71.5,35.66667,AQ
Yamato 791304,H4/5,2.48,Found,1979,26653,-71.5,35.66667,AQ
Yamato 791522,L4,2.48,Found,1979,26871,-71.5,35.66667,AQ
Yamato 82004,CO3,2.48,Found,1982,29198,-71.5,35.66667,AQ
Yamato 86527,H4,2.48,Found,1986,30033,-71.5,35.66667,AQ
Yamato 790684,LL,2.47,Found,1979,26033,-71.5,35.66667,AQ
Yamato 790700,LL,2.47,Found,1979,26049,-71.5,35.66667,AQ
Yamato 790880,LL6,2.47,Found,1979,26229,-71.5,35.66667,AQ
Yamato 86139,H4,2.47,Found,1986,29645,-71.5,35.66667,AQ
Yamato 74612,L6,2.46,Found,1974,24990,-71.5,35.66667,AQ
Yamato 75050,L6,2.46,Found,1975,25091,-71.5,35.66667,AQ
Yamato 75063,L6,2.46,Found,1975,25104,-71.5,35.66667,AQ
Yamato 790097,H4,2.46,Found,1979,25446,-71.5,35.66667,AQ
Yamato 790886,LL6,2.46,Found,1979,26235,-71.5,35.66667,AQ
Yamato 791130,LL5/6,2.46,Found,1979,26479,-71.5,35.66667,AQ
Yamato 81090,L4,2.46,Found,1981,29151,-71.5,35.66667,AQ
Yamato 86414,H4,2.46,Found,1986,29920,-71.5,35.66667,AQ
Yamato 74390,H5,2.45,Found,1974,24768,0,35.66667,KE
Yamato 790091,H4,2.45,Found,1979,25440,-71.5,35.66667,AQ
Yamato 790712,LL,2.45,Found,1979,26061,-71.5,35.66667,AQ
Yamato 792618,H4/5,2.45,Found,1979,27967,-71.5,35.66667,AQ
Yamato 86429,H4,2.45,Found,1986,29935,-71.5,35.66667,AQ
Yamato 86502,H4,2.45,Found,1986,30008,-71.5,35.66667,AQ
Yamato 86514,H4,2.45,Found,1986,30020,-71.5,35.66667,AQ
Yamato 86531,H4,2.45,Found,1986,30037,-71.5,35.66667,AQ
Yamato 791542,LL,2.44,Found,1979,26891,-71.5,35.66667,AQ
Yamato 791621,H4/5,2.44,Found,1979,26970,-71.5,35.66667,AQ
Yamato 792997,E3,2.44,Found,1979,28346,-71.5,35.66667,AQ
Yamato 8331,H5,2.44,Found,1983,29436,-71.5,35.66667,AQ
Yamato 86026,L6,2.44,Found,1986,29532,-71.5,35.66667,AQ
Yamato 791895,H5,2.43,Found,1979,27244,-71.5,35.66667,AQ
Yamato 86121,H4,2.43,Found,1986,29627,-71.5,35.66667,AQ
Yamato 86133,H4,2.43,Found,1986,29639,-71.5,35.66667,AQ
Yamato 86410,H4,2.43,Found,1986,29916,-71.5,35.66667,AQ
Yamato 74430,H6,2.42,Found,1974,24808,0,35.66667,KE
Yamato 793327,H3,2.42,Found,1979,28676,-71.5,35.66667,AQ
Yamato 793504,H4,2.42,Found,1979,28853,-71.5,35.66667,AQ
Yamato 75024,L4,2.41,Found,1975,25065,-71.5,35.66667,AQ
Yamato 75049,L6,2.41,Found,1975,25090,-71.5,35.66667,AQ
Yamato 75232,L6,2.41,Found,1975,25273,-71.5,35.66667,AQ
Yamato 81048,H4,2.41,Found,1981,29109,-71.5,35.66667,AQ
Yamato 86035,L6,2.41,Found,1986,29541,-71.5,35.66667,AQ
Yamato 86504,H4,2.41,Found,1986,30010,-71.5,35.66667,AQ
Yamato 790844,LL6,2.4,Found,1979,26193,-71.5,35.66667,AQ
Yamato 790915,LL6,2.4,Found,1979,26264,-71.5,35.66667,AQ
Yamato 790979,LL6,2.4,Found,1979,26328,-71.5,35.66667,AQ
Yamato 793442,H5,2.4,Found,1979,28791,-71.5,35.66667,AQ
Yamato 74293,H5,2.39,Found,1974,24671,-71.5,35.66667,AQ
Yamato 75218,L6,2.39,Found,1975,25259,-71.5,35.66667,AQ
Yamato 791176,H5,2.39,Found,1979,26525,-71.5,35.66667,AQ
Yamato 791302,H4/5,2.39,Found,1979,26651,-71.5,35.66667,AQ
Yamato 74429,H6,2.38,Found,1974,24807,0,35.66667,KE
Yamato 790223,H5,2.38,Found,1979,25572,-71.5,35.66667,AQ
Yamato 790666,LL,2.38,Found,1979,26015,-71.5,35.66667,AQ
Yamato 82088,L7,2.38,Found,1982,29282,-71.5,35.66667,AQ
Yamato 86238,H4,2.38,Found,1986,29744,-71.5,35.66667,AQ
Yamato 74132,H5,2.37,Found,1974,24510,-71.5,35.66667,AQ
Yamato 790423,H5,2.37,Found,1979,25772,-71.5,35.66667,AQ
Yamato 790716,LL,2.37,Found,1979,26065,-71.5,35.66667,AQ
Yamato 790918,LL6,2.37,Found,1979,26267,-71.5,35.66667,AQ
Yamato 791300,H4/5,2.37,Found,1979,26649,-71.5,35.66667,AQ
Yamato 791356,L6,2.37,Found,1979,26705,-71.5,35.66667,AQ
Yamato 792346,H4,2.37,Found,1979,27695,-71.5,35.66667,AQ
Yamato 792912,H4,2.37,Found,1979,28261,-71.5,35.66667,AQ
Yamato 86484,H4,2.37,Found,1986,29990,-71.5,35.66667,AQ
Yamato 790669,LL,2.36,Found,1979,26018,-71.5,35.66667,AQ
Yamato 790395,H5,2.35,Found,1979,25744,-71.5,35.66667,AQ
Yamato 790689,LL,2.35,Found,1979,26038,-71.5,35.66667,AQ
Yamato 791331,H5,2.35,Found,1979,26680,-71.5,35.66667,AQ
Yamato 86050,H6,2.35,Found,1986,29556,-71.5,35.66667,AQ
Yamato 86118,H4,2.35,Found,1986,29624,-71.5,35.66667,AQ
Yamato 86464,H4,2.35,Found,1986,29970,-71.5,35.66667,AQ
Yamato 790220,H5,2.34,Found,1979,25569,-71.5,35.66667,AQ
Yamato 790431,H5,2.34,Found,1979,25780,-71.5,35.66667,AQ
Yamato 793559,H6,2.34,Found,1979,28908,-71.5,35.66667,AQ
Yamato 86528,H4,2.34,Found,1986,30034,-71.5,35.66667,AQ
Yamato 86553,H4,2.34,Found,1986,30059,-71.5,35.66667,AQ
Yamato 74274,H5,2.33,Found,1974,24652,-71.5,35.66667,AQ
Yamato 791896,H5,2.33,Found,1979,27245,-71.5,35.66667,AQ
