name,recclass,mass,fall,year,id,latitude,longitude,country_code
Meteorite Hills 00619,H6,71.18,Found,2000,15853,-79.68333,155.75,AQ
Meteorite Hills 00573,LL6,70.96,Found,2000,15808,-79.68333,155.75,AQ
Meteorite Hills 00606,L5,70.61,Found,2000,15840,-79.68333,155.75,AQ
Meteorite Hills 00508,LL6,68.59,Found,2000,15743,-79.68333,155.75,AQ
Meteorite Hills 00603,LL6,67.68,Found,2000,15837,-79.68333,155.75,AQ
Meteorite Hills 00618,L5,67.12,Found,2000,15852,-79.68333,155.75,AQ
Meteorite Hills 00554,L6,67.08,Found,2000,15789,-79.68333,155.75,AQ
Meteorite Hills 00595,LL6,66.53,Found,2000,15829,-79.68333,155.75,AQ
Meteorite Hills 00556,L5,66.46,Found,2000,15791,-79.68333,155.75,AQ
Meteorite Hills 00609,LL6,65.81,Found,2000,15843,-79.68333,155.75,AQ
Meteorite Hills 00578,L6,64.33,Found,2000,15813,-79.68333,155.75,AQ
Meteorite Hills A78020,H6,63.7,Found,1978,16616,-79.68333,155.75,AQ
Meteorite Hills 00568,L6,63.34,Found,2000,15803,-79.68333,155.75,AQ
Meteorite Hills 00777,H6,62.77,Found,2000,16011,-79.68333,155.75,AQ
Meteorite Hills 00596,LL6,62.27,Found,2000,15830,-79.68333,155.75,AQ
Meteorite Hills 00560,LL5,61.81,Found,2000,15795,-79.68333,155.75,AQ
Meteorite Hills 00794,LL6,60.88,Found,2000,16028,-79.68333,155.75,AQ
Meteorite Hills 00523,LL6,60.78,Found,2000,15758,-79.68333,155.75,AQ
Meteorite Hills 00545,L5,59.76,Found,2000,15780,-79.68333,155.75,AQ
Meteorite Hills 00551,LL6,58.63,Found,2000,15786,-79.68333,155.75,AQ
Meteorite Hills 00601,LL6,58.56,Found,2000,15835,-79.68333,155.75,AQ
Meteorite Hills 00403,"Iron, IIIAB",58.5,Found,2000,15638,-79.68333,155.75,AQ
Meteorite Hills A78025,H6,58.2,Found,1978,16621,-79.68333,155.75,AQ
Meteorite Hills 00699,L5,56.36,Found,2000,15933,-79.68333,155.75,AQ
Meteorite Hills 00647,LL6,55.93,Found,2000,15881,-79.68333,155.75,AQ
Meteorite Hills 00579,L6,55.86,Found,2000,15814,-79.68333,155.75,AQ
Meteorite Hills A78023,H6,55.6,Found,1978,16619,-79.68333,155.75,AQ
Meteorite Hills 00644,LL6,55.1,Found,2000,15878,-79.68333,155.75,AQ
Meteorite Hills 00593,LL5,53.83,Found,2000,15827,-79.68333,155.75,AQ
Meteorite Hills 00564,L5,53.58,Found,2000,15799,-79.68333,155.75,AQ
Meteorite Hills 00613,H6,53.37,Found,2000,15847,-79.68333,155.75,AQ
Meteorite Hills 00778,H5,52.84,Found,2000,16012,-79.68333,155.75,AQ
Meteorite Hills 00544,L5,52.65,Found,2000,15779,-79.68333,155.75,AQ
Meteorite Hills 00623,L6,52.57,Found,2000,15857,-79.68333,155.75,AQ
Meteorite Hills A78027,H6,52.5,Found,1978,16623,-79.68333,155.75,AQ
Meteorite Hills 00583,L5,51.8,Found,2000,15817,-79.68333,155.75,AQ
Meteorite Hills 00799,L5,51.42,Found,2000,16033,-79.68333,155.75,AQ
Meteorite Hills 00696,H6,51.19,Found,2000,15930,-79.68333,155.75,AQ
Meteorite Hills 00824,H5,50.92,Found,2000,16058,-79.68333,155.75,AQ
Meteorite Hills 00588,LL5,50.85,Found,2000,15822,-79.68333,155.75,AQ
Meteorite Hills 00792,L5,49.59,Found,2000,16026,-79.68333,155.75,AQ
Meteorite Hills 00557,LL6,49.45,Found,2000,15792,-79.68333,155.75,AQ
Meteorite Hills A78022,H6,48.5,Found,1978,16618,-79.68333,155.75,AQ
Meteorite Hills 00563,L5,48.16,Found,2000,15798,-79.68333,155.75,AQ
Meteorite Hills 00642,LL6,47.82,Found,2000,15876,-79.68333,155.75,AQ
Meteorite Hills 00690,L6,47.65,Found,2000,15924,-79.68333,155.75,AQ
Meteorite Hills A78017,H6,46.9,Found,1978,16613,-79.68333,155.75,AQ
Meteorite Hills 00674,LL6,46.63,Found,2000,15908,-79.68333,155.75,AQ
Meteorite Hills 00805,H6,46.5,Found,2000,16039,-79.68333,155.75,AQ
Meteorite Hills 00658,L6,46.42,Found,2000,15892,-79.68333,155.75,AQ
Meteorite Hills 00428,"Iron, ungrouped",45.8,Found,2000,15663,-79.68333,155.75,AQ
Meteorite Hills 00662,H6,45.14,Found,2000,15896,-79.68333,155.75,AQ
Meteorite Hills 00904,L5,44.95,Found,2000,16138,-79.68333,155.75,AQ
Meteorite Hills 00741,LL6,44.84,Found,2000,15975,-79.68333,155.75,AQ
Meteorite Hills 00587,LL5,44.83,Found,2000,15821,-79.68333,155.75,AQ
Meteorite Hills 00796,L5,44.7,Found,2000,16030,-79.68333,155.75,AQ
Meteorite Hills 00797,LL6,44.57,Found,2000,16031,-79.68333,155.75,AQ
Meteorite Hills 00917,LL5,43.93,Found,2000,16151,-79.68333,155.75,AQ
Meteorite Hills 00655,L6,43.11,Found,2000,15889,-79.68333,155.75,AQ
Meteorite Hills 00725,H5,41.75,Found,2000,15959,-79.68333,155.75,AQ
Meteorite Hills 00795,H6,41.7,Found,2000,16029,-79.68333,155.75,AQ
Meteorite Hills 00628,H6,40.72,Found,2000,15862,-79.68333,155.75,AQ
Meteorite Hills 00883,LL6,40.61,Found,2000,16117,-79.68333,155.75,AQ
Meteorite Hills 00654,H6,40.48,Found,2000,15888,-79.68333,155.75,AQ
Meteorite Hills 00567,L5,40.41,Found,2000,15802,-79.68333,155.75,AQ
Meteorite Hills 00659,L6,40.38,Found,2000,15893,-79.68333,155.75,AQ
Meteorite Hills 00825,L5,40.35,Found,2000,16059,-79.68333,155.75,AQ
Meteorite Hills 00793,H6,40.05,Found,2000,16027,-79.68333,155.75,AQ
Meteorite Hills 00907,LL6,39,Found,2000,16141,-79.68333,155.75,AQ
Meteorite Hills 00493,L5,38.99,Found,2000,15728,-79.68333,155.75,AQ
Meteorite Hills 00657,L5,38.93,Found,2000,15891,-79.68333,155.75,AQ
Meteorite Hills 00432,CM2,38.9,Found,2000,15667,-79.68333,155.75,AQ
Meteorite Hills 00807,LL6,38.57,Found,2000,16041,-79.68333,155.75,AQ
Meteorite Hills 00651,LL6,38.48,Found,2000,15885,-79.68333,155.75,AQ
Meteorite Hills 00787,H6,38.11,Found,2000,16021,-79.68333,155.75,AQ
Meteorite Hills 00826,LL6,38.11,Found,2000,16060,-79.68333,155.75,AQ
Meteorite Hills 00864,"Iron, IIIAB",38.03,Found,2000,16098,-79.68333,155.75,AQ
Meteorite Hills 00890,L5,37.63,Found,2000,16124,-79.68333,155.75,AQ
Meteorite Hills 00691,L6,37.59,Found,2000,15925,-79.68333,155.75,AQ
Meteorite Hills 00801,LL6,37.23,Found,2000,16035,-79.68333,155.75,AQ
Meteorite Hills 00769,L5,37.06,Found,2000,16003,-79.68333,155.75,AQ
Meteorite Hills A78015,L5,36.8,Found,1978,16611,-79.68333,155.75,AQ
Meteorite Hills 00771,LL5,36.63,Found,2000,16005,-79.68333,155.75,AQ
Meteorite Hills 00738,H5,36.37,Found,2000,15972,-79.68333,155.75,AQ
Meteorite Hills 00882,LL6,36.33,Found,2000,16116,-79.68333,155.75,AQ
Meteorite Hills 00889,LL6,36.12,Found,2000,16123,-79.68333,155.75,AQ
Meteorite Hills 00809,LL6,35.89,Found,2000,16043,-79.68333,155.75,AQ
Meteorite Hills 00790,L5,35.78,Found,2000,16024,-79.68333,155.75,AQ
Meteorite Hills 00788,L5,35.27,Found,2000,16022,-79.68333,155.75,AQ
Meteorite Hills 00646,LL6,34.76,Found,2000,15880,-79.68333,155.75,AQ
Meteorite Hills 00677,L5,34.28,Found,2000,15911,-79.68333,155.75,AQ
Meteorite Hills 00650,H6,34.24,Found,2000,15884,-79.68333,155.75,AQ
Meteorite Hills 00720,LL6,34.07,Found,2000,15954,-79.68333,155.75,AQ
Meteorite Hills 00859,"Iron, IIIAB",33.9,Found,2000,16093,-79.68333,155.75,AQ
Meteorite Hills 00660,L4,33.8,Found,2000,15894,-79.68333,155.75,AQ
Meteorite Hills 00911,H6,33.48,Found,2000,16145,-79.68333,155.75,AQ
Meteorite Hills 00770,L5,33.02,Found,2000,16004,-79.68333,155.75,AQ
Meteorite Hills 00750,LL6,32.9,Found,2000,15984,-79.68333,155.75,AQ
Meteorite Hills 00656,L5,32.82,Found,2000,15890,-79.68333,155.75,AQ
Meteorite Hills 00820,LL6,32.68,Found,2000,16054,-79.68333,155.75,AQ
Meteorite Hills 00779,H5,32.59,Found,2000,16013,-79.68333,155.75,AQ
Meteorite Hills 00682,L6,31.42,Found,2000,15916,-79.68333,155.75,AQ
Meteorite Hills 00426,CR2,31.3,Found,2000,15661,-79.68333,155.75,AQ
Meteorite Hills 00885,L5,30.99,Found,2000,16119,-79.68333,155.75,AQ
Meteorite Hills 00808,LL6,30.69,Found,2000,16042,-79.68333,155.75,AQ
Meteorite Hills 00643,LL6,30.68,Found,2000,15877,-79.68333,155.75,AQ
Meteorite Hills A78004,L6,30.3,Found,1978,16600,-79.68333,155.75,AQ
Meteorite Hills 00665,LL6,30.04,Found,2000,15899,-79.68333,155.75,AQ
Meteorite Hills A78009,H5,28.8,Found,1978,16605,-79.68333,155.75,AQ
Meteorite Hills 01087,Howardite,28.41,Found,2001,16320,-79.68333,155.75,AQ
Meteorite Hills 00798,H6,28.1,Found,2000,16032,-79.68333,155.75,AQ
Meteorite Hills 00678,L6,27.83,Found,2000,15912,-79.68333,155.75,AQ
Meteorite Hills 00912,H6,27.62,Found,2000,16146,-79.68333,155.75,AQ
Meteorite Hills 00723,LL6,27.56,Found,2000,15957,-79.68333,155.75,AQ
Meteorite Hills 00645,L5,27.43,Found,2000,15879,-79.68333,155.75,AQ
Meteorite Hills 01081,Eucrite-unbr,27.4,Found,2001,16314,-79.68333,155.75,AQ
Meteorite Hills 00740,L5,27.18,Found,2000,15974,-79.68333,155.75,AQ
Meteorite Hills 00641,L5,27.08,Found,2000,15875,-79.68333,155.75,AQ
Meteorite Hills 00774,L5,26.93,Found,2000,16008,-79.68333,155.75,AQ
Meteorite Hills 00783,EH4,26.25,Found,2000,16017,-79.68333,155.75,AQ
Meteorite Hills 00673,L6,26.07,Found,2000,15907,-79.68333,155.75,AQ
Meteorite Hills 00722,H5,25.57,Found,2000,15956,-79.68333,155.75,AQ
Meteorite Hills 00892,LL5,25.53,Found,2000,16126,-79.68333,155.75,AQ
Meteorite Hills 00543,L6,25.45,Found,2000,15778,-79.68333,155.75,AQ
Meteorite Hills 00697,L6,24.55,Found,2000,15931,-79.68333,155.75,AQ
Meteorite Hills 00775,LL6,24.2,Found,2000,16009,-79.68333,155.75,AQ
Meteorite Hills 00762,L5,24.19,Found,2000,15996,-79.68333,155.75,AQ
Meteorite Hills 00679,L6,23.87,Found,2000,15913,-79.68333,155.75,AQ
Meteorite Hills 00881,H6,23.83,Found,2000,16115,-79.68333,155.75,AQ
Meteorite Hills 00900,L5,23.7,Found,2000,16134,-79.68333,155.75,AQ
Meteorite Hills 00431,CM2,23.4,Found,2000,15666,-79.68333,155.75,AQ
Meteorite Hills 00898,H6,23.28,Found,2000,16132,-79.68333,155.75,AQ
Meteorite Hills 00737,CO3.6,23.24,Found,2000,15971,-79.68333,155.75,AQ
Meteorite Hills 00686,LL6,23.14,Found,2000,15920,-79.68333,155.75,AQ
Meteorite Hills A78021,L6,22.6,Found,1978,16617,-79.68333,155.75,AQ
Meteorite Hills 00681,L5,22.54,Found,2000,15915,-79.68333,155.75,AQ
Meteorite Hills 00680,LL5,22.34,Found,2000,15914,-79.68333,155.75,AQ
Meteorite Hills A78024,H6,22.2,Found,1978,16620,-79.68333,155.75,AQ
Meteorite Hills 01082,Howardite,22.14,Found,2001,16315,-79.68333,155.75,AQ
Meteorite Hills 00670,L6,21.94,Found,2000,15904,-79.68333,155.75,AQ
Meteorite Hills 00903,H5,21.82,Found,2000,16137,-79.68333,155.75,AQ
Meteorite Hills 00888,L5,21.66,Found,2000,16122,-79.68333,155.75,AQ
Meteorite Hills 00785,L5,21.25,Found,2000,16019,-79.68333,155.75,AQ
Meteorite Hills 00823,LL5,21.02,Found,2000,16057,-79.68333,155.75,AQ
Meteorite Hills 00902,H6,20.95,Found,2000,16136,-79.68333,155.75,AQ
Meteorite Hills 00897,L5,20.94,Found,2000,16131,-79.68333,155.75,AQ
Meteorite Hills 00896,L5,20.75,Found,2000,16130,-79.68333,155.75,AQ
Meteorite Hills 00404,"Iron, IIIAB",20.7,Found,2000,15639,-79.68333,155.75,AQ
Meteorite Hills 00649,LL6,20.58,Found,2000,15883,-79.68333,155.75,AQ
Meteorite Hills 00633,CM2,20.44,Found,2000,15867,-79.68333,155.75,AQ
Meteorite Hills 00648,L6,20.42,Found,2000,15882,-79.68333,155.75,AQ
Meteorite Hills 00746,L5,20.41,Found,2000,15980,-79.68333,155.75,AQ
Meteorite Hills 00695,L6,20.24,Found,2000,15929,-79.68333,155.75,AQ
Meteorite Hills 00661,H6,19.44,Found,2000,15895,-79.68333,155.75,AQ
Meteorite Hills 00734,LL6,19.39,Found,2000,15968,-79.68333,155.75,AQ
Meteorite Hills 00804,LL6,19.35,Found,2000,16038,-79.68333,155.75,AQ
Meteorite Hills 00887,H6,19.16,Found,2000,16121,-79.68333,155.75,AQ
Meteorite Hills 00944,L4,19.07,Found,2000,16178,-79.68333,155.75,AQ
Meteorite Hills 00427,Howardite,18.6,Found,2000,15662,-79.68333,155.75,AQ
Meteorite Hills 00821,H6,18.14,Found,2000,16055,-79.68333,155.75,AQ
Meteorite Hills 00408,"Iron, IIIAB",18.1,Found,2000,15643,-79.68333,155.75,AQ
Meteorite Hills 00899,H5,18.01,Found,2000,16133,-79.68333,155.75,AQ
Meteorite Hills 00895,H6,17.97,Found,2000,16129,-79.68333,155.75,AQ
Meteorite Hills 00913,H6,17.72,Found,2000,16147,-79.68333,155.75,AQ
Meteorite Hills 00629,LL6,17.64,Found,2000,15863,-79.68333,155.75,AQ
Meteorite Hills 00721,H5,17.27,Found,2000,15955,-79.68333,155.75,AQ
Meteorite Hills 00405,"Iron, IIIAB",17,Found,2000,15640,-79.68333,155.75,AQ
Meteorite Hills 00653,L5,16.99,Found,2000,15887,-79.68333,155.75,AQ
Meteorite Hills 00664,L4,16.67,Found,2000,15898,-79.68333,155.75,AQ
Meteorite Hills 00652,LL6,16.24,Found,2000,15886,-79.68333,155.75,AQ
Meteorite Hills 00675,LL6,16.22,Found,2000,15909,-79.68333,155.75,AQ
Meteorite Hills 00406,"Iron, IIIAB",16.1,Found,2000,15641,-79.68333,155.75,AQ
Meteorite Hills 00767,LL5,16.01,Found,2000,16001,-79.68333,155.75,AQ
Meteorite Hills 00694,CO3.6,15.87,Found,2000,15928,-79.68333,155.75,AQ
Meteorite Hills 00766,L6,15.66,Found,2000,16000,-79.68333,155.75,AQ
Meteorite Hills 00577,LL6,15.64,Found,2000,15812,-79.68333,155.75,AQ
Meteorite Hills 00786,L5,15.63,Found,2000,16020,-79.68333,155.75,AQ
Meteorite Hills 00663,L5,15.62,Found,2000,15897,-79.68333,155.75,AQ
Meteorite Hills 00780,H5,15.42,Found,2000,16014,-79.68333,155.75,AQ
Meteorite Hills 00803,L5,15.41,Found,2000,16037,-79.68333,155.75,AQ
Meteorite Hills 00683,H5,15.35,Found,2000,15917,-79.68333,155.75,AQ
Meteorite Hills 00730,L5,15.29,Found,2000,15964,-79.68333,155.75,AQ
Meteorite Hills 00916,H6,15.29,Found,2000,16150,-79.68333,155.75,AQ
Meteorite Hills 00693,L6,15.23,Found,2000,15927,-79.68333,155.75,AQ
Meteorite Hills 00894,H6,15.08,Found,2000,16128,-79.68333,155.75,AQ
Meteorite Hills 00666,L5,15.03,Found,2000,15900,-79.68333,155.75,AQ
Meteorite Hills 00918,L5,15.03,Found,2000,16152,-79.68333,155.75,AQ
Meteorite Hills 00684,L5,14.9,Found,2000,15918,-79.68333,155.75,AQ
Meteorite Hills 00685,L6,14.88,Found,2000,15919,-79.68333,155.75,AQ
Meteorite Hills 00698,LL6,14.37,Found,2000,15932,-79.68333,155.75,AQ
Meteorite Hills 00409,"Iron, IIIAB",14,Found,2000,15644,-79.68333,155.75,AQ
Meteorite Hills 00773,H5,14,Found,2000,16007,-79.68333,155.75,AQ
Meteorite Hills 00829,L6,13.91,Found,2000,16063,-79.68333,155.75,AQ
Meteorite Hills 00789,LL6,13.85,Found,2000,16023,-79.68333,155.75,AQ
Meteorite Hills 00751,H6,13.7,Found,2000,15985,-79.68333,155.75,AQ
Meteorite Hills 00806,L5,13.62,Found,2000,16040,-79.68333,155.75,AQ
Meteorite Hills 00639,CM2,13.43,Found,2000,15873,-79.68333,155.75,AQ
Meteorite Hills 00676,L6,13.43,Found,2000,15910,-79.68333,155.75,AQ
Meteorite Hills 00731,L5,13.4,Found,2000,15965,-79.68333,155.75,AQ
Meteorite Hills 00727,H6,13.24,Found,2000,15961,-79.68333,155.75,AQ
Meteorite Hills 00880,L5,13.07,Found,2000,16114,-79.68333,155.75,AQ
Meteorite Hills 00908,L5,13.05,Found,2000,16142,-79.68333,155.75,AQ
Meteorite Hills 00914,LL6,12.95,Found,2000,16148,-79.68333,155.75,AQ
Meteorite Hills 00671,H6,12.5,Found,2000,15905,-79.68333,155.75,AQ
Meteorite Hills 00765,L5,12.48,Found,2000,15999,-79.68333,155.75,AQ
Meteorite Hills 00749,H6,12.43,Found,2000,15983,-79.68333,155.75,AQ
Meteorite Hills 00915,LL6,11.43,Found,2000,16149,-79.68333,155.75,AQ
Meteorite Hills 00433,CM2,10.9,Found,2000,15668,-79.68333,155.75,AQ
Meteorite Hills 00630,CM2,10.8,Found,2000,15864,-79.68333,155.75,AQ
Meteorite Hills 00782,H6,10.59,Found,2000,16016,-79.68333,155.75,AQ
Meteorite Hills 00760,LL6,10.12,Found,2000,15994,-79.68333,155.75,AQ
Meteorite Hills 00791,L5,9.89,Found,2000,16025,-79.68333,155.75,AQ
Meteorite Hills 001060,Diogenite,9.84,Found,2000,15556,-79.68333,155.75,AQ
Meteorite Hills 00968,L4,9.63,Found,2000,16202,-79.68333,155.75,AQ
Meteorite Hills 00576,L6,9.49,Found,2000,15811,-79.68333,155.75,AQ
Meteorite Hills 00884,H6,9.4,Found,2000,16118,-79.68333,155.75,AQ
Meteorite Hills 00743,L5,9.39,Found,2000,15977,-79.68333,155.75,AQ
Meteorite Hills 00728,LL5,9.37,Found,2000,15962,-79.68333,155.75,AQ
Meteorite Hills 00739,CK4,9.21,Found,2000,15973,-79.68333,155.75,AQ
Meteorite Hills 00855,Diogenite,9.09,Found,2000,16089,-79.68333,155.75,AQ
Meteorite Hills 00632,CM2,9.08,Found,2000,15866,-79.68333,155.75,AQ
Meteorite Hills 00419,"Iron, IIIAB",9,Found,2000,15654,-79.68333,155.75,AQ
Meteorite Hills 00733,L4,8.97,Found,2000,15967,-79.68333,155.75,AQ
Meteorite Hills 00886,LL6,8.75,Found,2000,16120,-79.68333,155.75,AQ
Meteorite Hills 00412,"Iron, IIIAB",8.7,Found,2000,15647,-79.68333,155.75,AQ
Meteorite Hills 01091,LL6,8.6,Found,2001,16324,-79.68333,155.75,AQ
Meteorite Hills 00757,H6,8.42,Found,2000,15991,-79.68333,155.75,AQ
Meteorite Hills 00759,LL5,8.3,Found,2000,15993,-79.68333,155.75,AQ
Meteorite Hills 00768,L5,8.1,Found,2000,16002,-79.68333,155.75,AQ
Meteorite Hills 00906,H5,7.89,Found,2000,16140,-79.68333,155.75,AQ
Meteorite Hills 00417,"Iron, IIIAB",7.8,Found,2000,15652,-79.68333,155.75,AQ
Meteorite Hills 00776,L6,7.62,Found,2000,16010,-79.68333,155.75,AQ
Meteorite Hills 00784,H4,7.51,Found,2000,16018,-79.68333,155.75,AQ
Meteorite Hills 00638,LL6,7.5,Found,2000,15872,-79.68333,155.75,AQ
Meteorite Hills 00753,L5,7.5,Found,2000,15987,-79.68333,155.75,AQ
Meteorite Hills 00909,H5,7.44,Found,2000,16143,-79.68333,155.75,AQ
Meteorite Hills 00919,LL6,7.41,Found,2000,16153,-79.68333,155.75,AQ
Meteorite Hills 00736,LL6,7.3,Found,2000,15970,-79.68333,155.75,AQ
Meteorite Hills 00692,LL6,7.29,Found,2000,15926,-79.68333,155.75,AQ
Meteorite Hills 00688,L6,7.28,Found,2000,15922,-79.68333,155.75,AQ
Meteorite Hills 00637,L4,7.23,Found,2000,15871,-79.68333,155.75,AQ
Meteorite Hills 001012,CM2,7.1,Found,2000,15508,-79.68333,155.75,AQ
Meteorite Hills 00834,"Iron, IIIAB",7.05,Found,2000,16068,-79.68333,155.75,AQ
Meteorite Hills 00689,L6,7.03,Found,2000,15923,-79.68333,155.75,AQ
Meteorite Hills 00827,LL5,6.96,Found,2000,16061,-79.68333,155.75,AQ
Meteorite Hills 00901,H6,6.96,Found,2000,16135,-79.68333,155.75,AQ
Meteorite Hills 00672,L6,6.82,Found,2000,15906,-79.68333,155.75,AQ
Meteorite Hills 00709,"Iron, IIIAB",6.8,Found,2000,15943,-79.68333,155.75,AQ
Meteorite Hills 00421,"Iron, IIIAB",6.7,Found,2000,15656,-79.68333,155.75,AQ
Meteorite Hills 00752,H6,6.35,Found,2000,15986,-79.68333,155.75,AQ
Meteorite Hills 00420,"Iron, IIIAB",6.3,Found,2000,15655,-79.68333,155.75,AQ
Meteorite Hills 00434,CM2,6.1,Found,2000,15669,-79.68333,155.75,AQ
Meteorite Hills 00761,CV3,5.98,Found,2000,15995,-79.68333,155.75,AQ
Meteorite Hills 00822,L5,5.97,Found,2000,16056,-79.68333,155.75,AQ
Meteorite Hills 00772,LL5,5.93,Found,2000,16006,-79.68333,155.75,AQ
Meteorite Hills 00810,CM2,5.91,Found,2000,16044,-79.68333,155.75,AQ
Meteorite Hills 00631,L5,5.82,Found,2000,15865,-79.68333,155.75,AQ
Meteorite Hills 00407,"Iron, IIIAB",5.4,Found,2000,15642,-79.68333,155.75,AQ
Meteorite Hills 00781,CM2,5.36,Found,2000,16015,-79.68333,155.75,AQ
Meteorite Hills 00415,"Iron, IIIAB",5.2,Found,2000,15650,-79.68333,155.75,AQ
Meteorite Hills 00910,LL6,5.06,Found,2000,16144,-79.68333,155.75,AQ
Meteorite Hills 00747,CV3,5.04,Found,2000,15981,-79.68333,155.75,AQ
Meteorite Hills 00893,L5,4.99,Found,2000,16127,-79.68333,155.75,AQ
Meteorite Hills 00812,"Iron, IIIAB",4.96,Found,2000,16046,-79.68333,155.75,AQ
Meteorite Hills 00414,"Iron, IIIAB",4.8,Found,2000,15649,-79.68333,155.75,AQ
Meteorite Hills 00418,"Iron, IIIAB",4.8,Found,2000,15653,-79.68333,155.75,AQ
Meteorite Hills 00744,LL6,4.61,Found,2000,15978,-79.68333,155.75,AQ
Meteorite Hills 00687,L6,4.59,Found,2000,15921,-79.68333,155.75,AQ
Meteorite Hills 00416,"Iron, IIIAB",4.4,Found,2000,15651,-79.68333,155.75,AQ
Meteorite Hills 01084,Diogenite,4.29,Found,2001,16317,-79.68333,155.75,AQ
Meteorite Hills 00754,L6,4.19,Found,2000,15988,-79.68333,155.75,AQ
Meteorite Hills 00732,H6,4.09,Found,2000,15966,-79.68333,155.75,AQ
Meteorite Hills 00755,H6,4.09,Found,2000,15989,-79.68333,155.75,AQ
Meteorite Hills 00413,"Iron, IIIAB",3.8,Found,2000,15648,-79.68333,155.75,AQ
Meteorite Hills 001038,"Iron, ungrouped",3.69,Found,2000,15534,-79.68333,155.75,AQ
Meteorite Hills 00640,L5,3.53,Found,2000,15874,-79.68333,155.75,AQ
Meteorite Hills 00905,"Iron, IIIAB",3.53,Found,2000,16139,-79.68333,155.75,AQ
Meteorite Hills 01090,L4,3.52,Found,2001,16323,-79.68333,155.75,AQ
Meteorite Hills 00735,L5,3.45,Found,2000,15969,-79.68333,155.75,AQ
Meteorite Hills 00764,L5,3.38,Found,2000,15998,-79.68333,155.75,AQ
Meteorite Hills 00724,"Iron, IIIAB",3.32,Found,2000,15958,-79.68333,155.75,AQ
Meteorite Hills 001136,"Iron, IIIAB",3.21,Found,2000,15632,-79.68333,155.75,AQ
Meteorite Hills 00411,"Iron, IIIAB",3.2,Found,2000,15646,-79.68333,155.75,AQ
Meteorite Hills 00726,"Iron, IIIAB",3.14,Found,2000,15960,-79.68333,155.75,AQ
Meteorite Hills 00634,CV3,3.06,Found,2000,15868,-79.68333,155.75,AQ
Meteorite Hills 00758,LL6,3.03,Found,2000,15992,-79.68333,155.75,AQ
Meteorite Hills 00410,"Iron, IIIAB",3,Found,2000,15645,-79.68333,155.75,AQ
Meteorite Hills 00828,LL5,2.78,Found,2000,16062,-79.68333,155.75,AQ
Meteorite Hills 01086,Eucrite-unbr,2.73,Found,2001,16319,-79.68333,155.75,AQ
Meteorite Hills 00729,L5,2.61,Found,2000,15963,-79.68333,155.75,AQ
Meteorite Hills 00636,EH4,2.51,Found,2000,15870,-79.68333,155.75,AQ
Meteorite Hills 00435,CM2,2.4,Found,2000,15670,-79.68333,155.75,AQ
Meteorite Hills 00635,CM2,2.27,Found,2000,15869,-79.68333,155.75,AQ
Meteorite Hills 00745,L6,2.21,Found,2000,15979,-79.68333,155.75,AQ
Meteorite Hills 00748,H6,2.09,Found,2000,15982,-79.68333,155.75,AQ
Meteorite Hills 00800,Howardite,1.72,Found,2000,16034,-79.68333,155.75,AQ
Meteorite Hills 001087,CM2,1.6,Found,2000,15583,-79.68333,155.75,AQ
Meteorite Hills 00891,H6,1.43,Found,2000,16125,-79.68333,155.75,AQ
Meteorite Hills 00756,H6,1.42,Found,2000,15990,-79.68333,155.75,AQ
Meteorite Hills 00742,CV3,1.19,Found,2000,15976,-79.68333,155.75,AQ
Meteorite Hills 00763,L5,0.22,Found,2000,15997,-79.68333,155.75,AQ
Elephant Moraine 92153,L6,29.3,Found,1992,9554,-76.02051,155.73676,AQ
Elephant Moraine 92037,L6,349.5,Found,1992,9439,-76.01488,155.73612,AQ
Elephant Moraine 92059,L6,79.5,Found,1992,9461,-76.0233,155.72747,AQ
Elephant Moraine 92141,L6,0.9,Found,1992,9543,-76.01302,155.70581,AQ
Elephant Moraine 92035,H5,646.4,Found,1992,9437,-76.01907,155.70093,AQ
Elephant Moraine 87541,L6,1161.4,Found,1987,8091,-75.98619,155.69836,AQ
Elephant Moraine 92053,LL6,81.7,Found,1992,9455,-76.01319,155.65975,AQ
Elephant Moraine 92045,H5,239.6,Found,1992,9447,-75.99244,155.57338,AQ
Geologists Range 85700,L6,2409,Found,1985,10872,-82.5,155.5,AQ
Geologists Range 99100,H5,979.5,Found,1999,10874,-82.5,155.5,AQ
Geologists Range 99129,L6,579.9,Found,1999,10903,-82.5,155.5,AQ
Geologists Range 85701,L6,438.6,Found,1985,10873,-82.5,155.5,AQ
Geologists Range 99101,H4,383.9,Found,1999,10875,-82.5,155.5,AQ
Geologists Range 99102,H4,340.6,Found,1999,10876,-82.5,155.5,AQ
Geologists Range 99109,H4,129.3,Found,1999,10883,-82.5,155.5,AQ
Geologists Range 99103,H4-6,119.3,Found,1999,10877,-82.5,155.5,AQ
Geologists Range 99104,L6,100.7,Found,1999,10878,-82.5,155.5,AQ
Geologists Range 99108,H5,89.2,Found,1999,10882,-82.5,155.5,AQ
Geologists Range 99106,H5,62.8,Found,1999,10880,-82.5,155.5,AQ
Geologists Range 99105,L6,51.9,Found,1999,10879,-82.5,155.5,AQ
Geologists Range 99107,L5,50.6,Found,1999,10881,-82.5,155.5,AQ
Geologists Range 99114,L6,39.9,Found,1999,10888,-82.5,155.5,AQ
Geologists Range 99112,L6,39.6,Found,1999,10886,-82.5,155.5,AQ
Geologists Range 99113,L6,34.8,Found,1999,10887,-82.5,155.5,AQ
